,ASXreturn,ASXvol,DAXreturn,DAXvol,FTSEreturn,FTSEvol,HSreturn,HSvol,NIKreturn,NIKvol,SNPnegative,SNPpositive,SNPvol
72,0.8217766701706923,0.39469277267766917,0.6723117516035065,0.15923538684260446,0.6267067380346959,0.03879590009907197,0.7542029479443048,0.12299361800690954,0.5572497811377477,0.05885197582977818,0.0,1.0,0.09474599064778011
73,0.5262257746192572,0.13892267470407563,0.41745622210798716,0.35849682505558195,0.43358247980154696,0.11164311710915338,0.6294087241549087,0.07285186796762859,0.4153858994404174,0.1370103318134487,1.0,0.0,0.17166375713525758
74,0.5505420835417261,0.13892267470407563,0.5784919216211084,0.35849682505558195,0.5660791144149937,0.11164311710915338,0.5873761196948842,0.07285186796762859,0.5068038471568728,0.1370103318134487,0.0,1.0,0.17166375713525758
75,0.5505420835417261,0.13892267470407563,0.5784919216211084,0.35849682505558195,0.5660791144149937,0.11164311710915338,0.5873761196948842,0.07285186796762859,0.5068038471568728,0.1370103318134487,0.0,1.0,0.17166375713525758
76,0.32553189901823104,0.34118289624919784,0.3090715385735515,0.48912518922766557,0.31305315214149776,0.25926659634352245,0.28665123602430315,0.1797329145320375,0.3875909589981693,0.11150092979417855,1.0,0.0,0.33217504401435216
77,0.5645600098146392,0.1294154277317447,0.5402967122191791,0.17701128578656344,0.49015413363503274,0.11636571164559036,0.5080623133421592,0.17923057059881106,0.49159166611777877,0.07002780397957947,1.0,0.0,0.29708823030575804
78,0.5202568959347005,0.2349609704260534,0.5998648793190089,0.2337689952061618,0.5640719854966025,0.07250092587634499,0.5736137566395056,0.13563264630077626,0.4147052280770372,0.11366075109687984,1.0,0.0,0.1487326924491915
79,0.6282194095607845,0.13629640414358454,0.8119861778459919,0.6692436098313631,0.7311762455769978,0.21174360403318002,0.5956115580356708,0.09692309581277513,0.5658415672209516,0.09404798410540065,0.0,1.0,0.3346907537005951
80,0.7520543994398416,0.2939888016447796,0.7155753309500804,0.4176918248776334,0.683712324007701,0.13577813068709474,0.7908032914807214,0.09406336859547865,0.6004166366804873,0.038879591014993636,0.0,1.0,0.38993563898507844
81,0.5505420835417261,0.2939888016447796,0.5784919216211084,0.4176918248776334,0.5660791144149937,0.13577813068709474,0.5873761196948842,0.09406336859547865,0.5068038471568728,0.038879591014993636,0.0,1.0,0.38993563898507844
82,0.5505420835417261,0.2939888016447796,0.5784919216211084,0.4176918248776334,0.5660791144149937,0.13577813068709474,0.5873761196948842,0.09406336859547865,0.5068038471568728,0.038879591014993636,0.0,1.0,0.38993563898507844
83,0.6653198585055651,0.2168511188501125,0.6857903585749323,0.20466903124356065,0.7092456475658201,0.135026507138133,0.7493443051628618,0.04997763195741165,0.5581859934478882,0.07190744901474425,1.0,0.0,0.11113411816398149
84,0.625039054911122,0.1965806144628789,0.5762387429290705,0.168278217112808,0.44177446324715075,0.09400549274467923,0.6959285887773372,0.1325838865608944,0.5509741706671171,0.16003899063633878,1.0,0.0,0.07653953107130869
85,0.5303639962733343,0.07195526649201262,0.556208436154426,0.13294693619405643,0.732975163924124,0.13293666353354197,0.5993494901082675,0.15592069599702899,0.46765222646124316,0.07484264991509211,1.0,0.0,0.13124859475607228
86,0.5716970618216457,0.11539679129949086,0.3922586413004703,0.6134836630834114,0.4588164547838409,0.18875950200492622,0.5213244110062529,0.06482174380670767,0.5151917926470967,0.066987844202849,1.0,0.0,0.26407147658543706
